64.81, 0.010474244178, -2.33908879125e-05, -2.33599053782e-16, -0.134624798344
64.81, 0.010474244178, -2.33908879125e-05, -2.33599053782e-16, -0.134624798344
65.81, 0.010474244178, -2.33908879125e-05, -2.24317108843e-16, -0.134624798344
66.81, 0.010474244178, -2.33908879125e-05, -2.4248741102e-16, -0.134624798344
67.81, 0.010474244178, -2.33908879125e-05, -2.33025658077e-16, -0.134624798344
68.81, 0.010474244178, -2.33908879125e-05, -2.55009098136e-16, -0.134624798344
69.81, 0.0105302145527, 0.123869629917, -5.31530618294e-05, -0.142431221564
70.81, 0.0108724171139, 0.886113047311, -0.00044468285073, -0.150687516797
71.81, 0.0113774334447, 2.02591434113, -0.000854412595501, -0.163854087879
72.81, 0.0119283520372, 3.32058481164, -0.00126652641004, -0.181770052166
73.81, 0.0124591215231, 4.67629927821, -0.00161160400775, -0.202806056199
74.81, 0.012901211182, 5.9719030657, -0.00114599971505, -0.229794241521
75.81, 0.0132152646518, 7.09219542723, -0.000495655090166, -0.267124655573
76.81, 0.0134288274874, 8.08265521809, -9.82095889937e-05, -0.311390781783
77.81, 0.0135694912941, 9.03217329764, 5.88209033214e-05, -0.357594733353
78.81, 0.0136432041995, 9.99524013549, 8.29924525472e-05, -0.402992799966
79.81, 0.0136443520682, 10.9834541515, 6.13057589998e-05, -0.447041976617
80.81, 0.0135688552045, 11.9866826959, 3.94967415647e-05, -0.490257972403
81.81, 0.0134189460485, 12.9928717289, 2.73199229777e-05, -0.533258214233
82.81, 0.0132014361154, 13.9960778987, 2.09333058886e-05, -0.576360100748
83.81, 0.0129248823427, 14.9958830195, 1.65477500101e-05, -0.619601568596
84.81, 0.0125982448649, 15.9940697586, 1.22092746221e-05, -0.662905660345
85.81, 0.0122306744535, 16.9921827302, 8.10780264964e-06, -0.706202537782
86.81, 0.0118314043964, 17.9908078115, 4.87861422395e-06, -0.749467004979
87.81, 0.0114093903592, 18.9898624078, 2.76752653137e-06, -0.792705386365
88.81, 0.0110296919558, 19.8604215132, 4.35593085396e-05, -0.834380078979
89.81, 0.010851853372, 20.2633368642, 0.000227313398572, -0.87243390016
90.81, 0.0109768327145, 20.2975391576, 0.159402525307, -0.882972367407
91.81, 0.0114506200071, 20.1239086806, 0.586958182534, -0.864769246605
92.81, 0.0120285275678, 19.9909547935, 1.1070045843, -0.852115840548
93.81, 0.0126108645229, 19.9805360695, 1.65604000978, -0.849421713723
94.81, 0.0132193709286, 20.0403383585, 2.23311149878, -0.853739803117
95.81, 0.0138669837012, 20.1014507872, 2.81265915123, -0.863135798602
96.81, 0.0145518715497, 20.1342552688, 3.37335322792, -0.876171305183
97.81, 0.0152705585279, 20.1420793984, 3.91155175398, -0.891538118684
98.81, 0.0159448048787, 20.137389129, 4.38014552797, -0.907588297525
99.81, 0.0163274658747, 20.1109473445, 4.618820869, -0.921377742366
100.81, 0.0165432545672, 20.0442870619, 4.71495089438, -0.935247542542
101.81, 0.0169304179521, 19.6562159596, 4.70366428941, -0.936588912617
102.81, 0.0173995187742, 19.0273846735, 4.5909345651, -0.919864889108
103.81, 0.0178907443382, 18.3405995742, 4.4682638369, -0.901722706382
104.81, 0.0184998758092, 17.6391834119, 4.41286102213, -0.883759122958
105.81, 0.0192670132173, 16.9290832516, 4.4368653597, -0.865111915237
106.81, 0.0202212235227, 16.2582864107, 4.55897096609, -0.850280442517
107.81, 0.0215755360734, 15.6173683526, 4.83418112666, -0.843763319693
108.81, 0.0232214600142, 14.9295826469, 5.15404360652, -0.843160452686
109.81, 0.0248883386414, 14.1820079727, 5.41922676741, -0.846635491609
110.81, 0.0263458893668, 13.3935500352, 5.59636030046, -0.853992118979
111.81, 0.027395236642, 12.5835695724, 5.67794422926, -0.864056830413
112.81, 0.0278884808951, 11.7673501375, 5.66629993237, -0.875337111742
113.81, 0.0277618494924, 10.9563613843, 5.56758759219, -0.887173748364
114.81, 0.0270515138988, 10.1590542091, 5.38933567112, -0.899251763542
115.81, 0.0258774463589, 9.38112342353, 5.13993137273, -0.911602118722
116.81, 0.0245873407832, 8.57157629585, 4.88841917271, -0.930619886135
117.81, 0.0235063368682, 7.57979039143, 4.75567637639, -0.952016998778
118.81, 0.0223784995903, 6.38348806897, 4.71406649736, -0.971157808415
119.81, 0.0210143060363, 5.06760493616, 4.69783842338, -0.986004097881
120.81, 0.0194803093161, 3.7018147806, 4.68306917404, -0.98642621393
121.81, 0.0179004518448, 2.3160530623, 4.66809013479, -0.971912951357
