# Time, Sensor_reading, x, y, z
36.06, 0.010474244178, -2.33908874673e-05, 5.94920196831e-16, -0.134624798344
36.06, 0.010474244178, -2.33908874673e-05, 5.94920196831e-16, -0.134624798344
37.06, 0.010474244178, -2.33908875669e-05, 5.26013577571e-16, -0.134624798344
38.06, 0.010474244178, -2.33908877972e-05, 4.33859492136e-16, -0.134624798344
39.06, 0.010474244178, -2.33908879438e-05, 3.39422497626e-16, -0.134624798344
40.06, 0.010474244178, -2.3390887978e-05, 2.87677470426e-16, -0.134624798344
41.06, 0.010474244178, -2.33908879531e-05, 2.29131830256e-16, -0.134624798344
42.06, 0.010474244178, -2.33908879189e-05, 1.97304577894e-16, -0.134624798344
43.06, 0.0105137471957, 0.106831475007, -4.35365307754e-05, -0.142188517116
44.06, 0.0108546497221, 0.846349720821, -0.000429012776878, -0.151167518396
45.06, 0.0113559675479, 1.97664644443, -0.000841770135763, -0.165064189438
46.06, 0.0118790144058, 3.26746015048, -0.00125524688474, -0.183622295283
47.06, 0.0124396736762, 4.62342806661, -0.0016686328104, -0.20507739831
48.06, 0.0128936630079, 5.94806298567, -0.00133298159239, -0.231032776327
49.06, 0.0132045208259, 7.10347599463, -0.000629710517604, -0.267007695009
50.06, 0.0134250234271, 8.11123636543, -0.000157599468614, -0.31083197613
51.06, 0.013572719922, 9.06198126763, 4.23809789888e-05, -0.357303766151
52.06, 0.0136441115866, 10.0199176595, 8.3038528509e-05, -0.403178296115
53.06, 0.0136454047849, 11.0036598252, 6.5446580514e-05, -0.447599392655
54.06, 0.0135667864652, 12.0049437937, 4.33642116761e-05, -0.49100163182
55.06, 0.0134155331044, 13.0113692714, 3.0154403844e-05, -0.534058890568
56.06, 0.0131966087506, 14.015490063, 2.30031484449e-05, -0.577162965254
57.06, 0.0129187860029, 15.0159370858, 1.81838351605e-05, -0.620403822792
58.06, 0.0125911662843, 16.0143087127, 1.35941264459e-05, -0.663718974597
59.06, 0.0122421329056, 17.0123409962, 9.1886313245e-06, -0.707033038231
60.06, 0.0118231371883, 18.0108374683, 5.60894677303e-06, -0.750312544606
