# Time, Sensor_reading, x, y, z
147.56, 0.0108464543, 13.803374682, 13.1864317599, -0.773320700572
148.56, 0.0098230607701, 13.4944114293, 12.5374455555, -0.77546521898
149.56, 0.00894596443142, 13.1355985968, 11.9051848016, -0.787929470532
150.56, 0.00831066410284, 12.7957894713, 11.3942852289, -0.827655063061
151.56, 0.00798977810705, 12.5452079717, 11.1066853653, -0.867583743541
152.56, 0.00784465764094, 12.4271893575, 10.9739740713, -0.896110364709
153.56, 0.00777314557986, 12.4106693313, 10.9171470451, -0.915791768723
154.56, 0.00770609396923, 12.6422690069, 10.9194306237, -0.917383228306
155.56, 0.00759093715771, 13.3186574343, 11.0130610585, -0.901382598816
156.56, 0.0074245683, 14.1458416857, 11.1609121052, -0.881105271866
157.56, 0.00720706880201, 14.9621599204, 11.3178657031, -0.852893394826
158.56, 0.00697496178487, 15.7413124876, 11.4805329417, -0.825990296181
159.56, 0.00662567510825, 16.4924962931, 11.5723152844, -0.802770324794
160.56, 0.00621509119043, 17.1864707073, 11.5215637151, -0.786133459775
161.56, 0.00576138110832, 17.7649167184, 11.3586926903, -0.804704188295
162.56, 0.00541670795201, 18.1519463111, 11.1309622213, -0.845835768083
163.56, 0.00520111465772, 18.3491067136, 10.9300195507, -0.879881182494
164.56, 0.00510437321425, 18.4366423728, 10.8320007671, -0.903573078576
165.56, 0.00508954461479, 18.4634347258, 10.8265893662, -0.919998812611
166.56, 0.0052306491277, 18.4309087286, 11.0411549543, -0.934018619839
167.56, 0.00559563791103, 18.3480711311, 11.5589178017, -0.935617183754
168.56, 0.00593731140121, 18.2922377617, 12.016969938, -0.934378253542
169.56, 0.00609440444752, 18.3147105652, 12.2559575625, -0.935446572648
170.56, 0.00610334628219, 18.3960721642, 12.3383974312, -0.937119922951
171.56, 0.00607619640843, 18.4697941483, 12.3648836547, -0.938665449475
172.56, 0.00616995989941, 18.283638468, 12.3329077323, -0.934666325098
173.56, 0.00647812523094, 17.6502520257, 12.2105996783, -0.916732817768
174.56, 0.00682534419741, 16.8997667277, 12.0554588853, -0.890096719696
175.56, 0.00712469297132, 16.1469009914, 11.8731084033, -0.863617415442
176.56, 0.00742427323088, 15.4077758777, 11.7323972968, -0.839958030001
177.56, 0.00776611161412, 14.6856494097, 11.6667250275, -0.819209934725
178.56, 0.00823200565246, 14.0088438289, 11.7351206236, -0.803782196561
179.56, 0.00879561145698, 13.3862853707, 11.9108935237, -0.810500058278
180.56, 0.00943614033099, 12.9111574809, 12.144960608, -0.8460659919
181.56, 0.010012003065, 12.6320749832, 12.3595781233, -0.879332799144
182.56, 0.0102914735664, 12.4989458347, 12.4651334529, -0.903022240372
183.56, 0.0103251780304, 12.4556789748, 12.4697660482, -0.919668384579
184.56, 0.0108090298979, 12.4351847305, 12.6951135456, -0.935162933288
185.56, 0.012213496936, 12.379805507, 13.270193769, -0.939655946948
186.56, 0.0135751010996, 12.3374255547, 13.7418453624, -0.939998412027
187.56, 0.0141858060727, 12.3479059046, 13.9391786967, -0.940874355669
188.56, 0.0141612900685, 12.3975351245, 13.9427758618, -0.941782980511
189.56, 0.0137246659896, 12.6715603021, 13.8931367694, -0.944752781226
190.56, 0.0129754390009, 13.2827304159, 13.8582460737, -0.935135571007
191.56, 0.0121412786606, 13.9654942862, 13.8186707264, -0.922540322866
192.56, 0.0112343161466, 14.6614075511, 13.7977941491, -0.910097172549
193.56, 0.0104737965351, 15.3714952966, 13.8167641856, -0.898683522726
194.56, 0.00971081361892, 16.0927214888, 13.8601426406, -0.892496089875
195.56, 0.00887854891766, 16.8189252213, 13.8684767479, -0.892268423675
196.56, 0.00817731593154, 17.5139166012, 13.8869438971, -0.905696922439
197.56, 0.00771702990155, 18.0699990209, 13.9717787153, -0.920552241166
198.56, 0.00747973722304, 18.3782791955, 14.0220884434, -0.930536711663
199.56, 0.00735933932994, 18.4803493677, 14.0024107108, -0.936732310315
200.56, 0.00732141192319, 18.4706919837, 13.9483206343, -0.940728197309
201.56, 0.0075128611432, 18.4246212907, 14.1178558748, -0.94859673138
202.56, 0.00793776641803, 18.4502061979, 14.636023503, -0.947283231414
203.56, 0.00829572009252, 18.540657577, 15.1149267906, -0.943965822452
204.56, 0.00849604666123, 18.5849854411, 15.3743113008, -0.943494634659
205.56, 0.00860476856742, 18.561138695, 15.4487866386, -0.943979592246
206.56, 0.00895526634186, 18.2971288312, 15.4562549887, -0.943505865393
207.56, 0.00976501837653, 17.7020185953, 15.4364723829, -0.926678241741
208.56, 0.0107125981271, 17.0201831345, 15.3624947141, -0.90732451306
209.56, 0.0117357347046, 16.3217242322, 15.2744322099, -0.888760989014
210.56, 0.0128242754746, 15.6253796806, 15.2221247194, -0.870959016647
211.56, 0.0141957476731, 14.9216615911, 15.2306597022, -0.857069137038
212.56, 0.0159094377459, 14.1996110922, 15.2771762096, -0.849402904196
213.56, 0.017595741404, 13.4915431049, 15.3201087866, -0.858178567294
214.56, 0.0192145029613, 12.9349516341, 15.4109087123, -0.8818639147
215.56, 0.0203024256849, 12.612740591, 15.486976922, -0.903485041659
216.56, 0.0206224916189, 12.4820637018, 15.494347108, -0.918845300549
217.56, 0.0204448224531, 12.4630740682, 15.454739586, -0.929492115818
218.56, 0.0215779354377, 12.4785231482, 15.6598659376, -0.942905833901
219.56, 0.0252531289914, 12.4345341243, 16.1974746817, -0.947115295515
220.56, 0.0294183891014, 12.3608429282, 16.6693416975, -0.946645965549
221.56, 0.0317783877231, 12.3414287941, 16.9026733392, -0.946152195938
222.56, 0.0320990605072, 12.3801026876, 16.9499163456, -0.945888556395
223.56, 0.0306793816742, 12.6467395772, 16.9416101359, -0.948593411029
224.56, 0.0274968065917, 13.248563118, 16.9195422382, -0.939616714082
225.56, 0.0238124440106, 13.9351700531, 16.8518035656, -0.926791235006
226.56, 0.0205312049744, 14.6319294698, 16.780410752, -0.91360109759
227.56, 0.0178559767454, 15.3292573012, 16.7471084062, -0.900986433211
228.56, 0.0156648161615, 16.0389304296, 16.7696397389, -0.89055441616
229.56, 0.0138459837391, 16.7652818237, 16.811536545, -0.885931939429
230.56, 0.012122644452, 17.4746690204, 16.8416289344, -0.896157157488
231.56, 0.0110750898409, 18.0334842616, 16.92570093, -0.914321333632
232.56, 0.0105406002176, 18.3554675182, 16.9947921717, -0.927096702976
233.56, 0.0103100244082, 18.4824507829, 16.9963243613, -0.934887249137
234.56, 0.0102389419406, 18.4965623095, 16.9531046716, -0.939850611484
235.56, 0.0103862131782, 18.3037088297, 16.7725468963, -0.939700800991
236.56, 0.0108770763636, 17.7475417827, 16.351293441, -0.935346346993
237.56, 0.0114563258743, 17.0485898627, 15.868116901, -0.926444372708
238.56, 0.0118157248893, 16.3810222108, 15.3737579571, -0.908069391582
239.56, 0.0117152952082, 15.8681136206, 14.85749556, -0.900143695839
240.56, 0.0113323944023, 15.5573407598, 14.426936602, -0.914681830384
241.56, 0.0109203884849, 15.46443718, 14.1446402745, -0.928699602114
242.56, 0.0105873480031, 15.4908247706, 13.9813196901, -0.937000396242
243.56, 0.010408082457, 15.521668943, 13.9014234107, -0.941633604388
244.56, 0.0105738485976, 15.2772852417, 13.8454026297, -0.945383943869
245.56, 0.0113248702888, 14.6781558383, 13.8506422757, -0.936291715417
246.56, 0.0123024094202, 13.9919869637, 13.9164926682, -0.923582814847
247.56, 0.0132868802429, 13.2944149173, 13.9749733162, -0.910617376718
248.56, 0.0140795384995, 12.5891435976, 13.9805840619, -0.898222274757
249.56, 0.0145654513161, 11.8749598066, 13.9298467255, -0.887014937082
250.56, 0.0146258795561, 11.192244717, 13.8147376368, -0.880939681392
251.56, 0.0139952138219, 10.5465499003, 13.5655361985, -0.881245450975
252.56, 0.0130492918393, 9.8676325489, 13.2477556834, -0.885068504409
253.56, 0.012155682148, 9.12885807738, 12.9725384246, -0.889986696942
254.56, 0.0113985201861, 8.34639560891, 12.7812353104, -0.896769540278
255.56, 0.0107704613872, 7.53976061708, 12.6841597908, -0.905784795112
256.56, 0.0102464927449, 6.72470202433, 12.6801367849, -0.916678829666
257.56, 0.00946966774665, 6.16992195727, 12.4646301445, -0.913110511889
258.56, 0.00836523028357, 5.8710281475, 11.8764914121, -0.907260480635
259.56, 0.00732602693757, 5.45455874066, 11.2375579026, -0.908138958774
260.56, 0.00640960051459, 4.88198937505, 10.5588018485, -0.912021240591
261.56, 0.00568749084678, 4.46179777953, 9.95235090925, -0.916775365181
262.56, 0.00542180181062, 4.32553138109, 9.66163290591, -0.924943781553
263.56, 0.00540933028612, 4.39049313468, 9.61474060646, -0.932539595727
264.56, 0.00556860130975, 4.7231917813, 9.68216708572, -0.932212716682
265.56, 0.00582967094627, 5.34204856008, 9.75939825191, -0.913828038135
266.56, 0.00610090183175, 6.03605970735, 9.82684412466, -0.892079060121
267.56, 0.00637338902743, 6.74106383283, 9.90598658013, -0.871279219778
268.56, 0.00663378612287, 7.44987464519, 9.99090435074, -0.851805881535
269.56, 0.00683516886118, 8.15027342856, 10.0478795815, -0.834187629782
270.56, 0.00690361083634, 8.83882577205, 10.0221982415, -0.822646921246
271.56, 0.00686047552615, 9.50632902121, 9.93403986587, -0.830173409646
272.56, 0.00671104823705, 10.0320875588, 9.79395120038, -0.860853995776
273.56, 0.00655988521444, 10.3445038379, 9.65857495746, -0.889379887824
274.56, 0.00649456801643, 10.4876172041, 9.60125486963, -0.909569410526
275.56, 0.00650774450488, 10.5272030225, 9.61536003518, -0.923711025564
276.56, 0.00675330427063, 10.519477295, 9.84261895057, -0.937619908367
277.56, 0.00735694082679, 10.4726162822, 10.351007093, -0.939495545755
278.56, 0.00795528640183, 10.4198044519, 10.7963169138, -0.938142592413
279.56, 0.0082961415183, 10.4292819964, 11.0372342607, -0.938742130336
280.56, 0.00844691586777, 10.4903561049, 11.1333914851, -0.940031602517
281.56, 0.00850498715348, 10.5445590417, 11.1705004556, -0.941110083352
282.56, 0.00844932632847, 10.2985831241, 11.1252910355, -0.935316774834
283.56, 0.00822035308738, 9.65781752805, 10.9761630232, -0.915116102405
284.56, 0.00793416615283, 8.92413772814, 10.8255882154, -0.889407183922
285.56, 0.00763976149748, 8.18930293919, 10.6925842545, -0.865268097819
286.56, 0.00732818456759, 7.46333131396, 10.5982345887, -0.843466852674
287.56, 0.00706384590591, 6.75271596456, 10.5549103329, -0.823900788247
288.56, 0.00690647239287, 6.07670509896, 10.6261980821, -0.809987884045
289.56, 0.00682397714388, 5.44869812527, 10.7841492803, -0.819854166872
290.56, 0.00683100816145, 4.97444963265, 10.9948258351, -0.854188676295
291.56, 0.00688820953911, 4.70041702358, 11.1797955799, -0.885093776099
292.56, 0.00690848482067, 4.57377175219, 11.2623599496, -0.906870167905
293.56, 0.00688305718258, 4.53682277746, 11.2560758502, -0.92210592748
294.56, 0.00706979309622, 4.52344586089, 11.4429963731, -0.93767561361
295.56, 0.00765810237496, 4.46727871637, 12.0016846553, -0.942230565014
296.56, 0.00822485975567, 4.41402324842, 12.4933645552, -0.941978751772
297.56, 0.00852095280886, 4.41491926366, 12.7176885661, -0.942248169741
298.56, 0.00858956259432, 4.46249979241, 12.7396983694, -0.942827320564
299.56, 0.00879581241751, 4.76822087804, 12.7093636268, -0.944976651388
300.56, 0.00924342689424, 5.39081806261, 12.6760422575, -0.934893209755
301.56, 0.00966487127108, 6.07670995214, 12.6277232033, -0.922119111128
302.56, 0.010113792086, 6.77249254659, 12.59521964, -0.909533926688
303.56, 0.0105643559704, 7.4800577885, 12.6033312453, -0.897867074711
304.56, 0.0110144127398, 8.20127801694, 12.64356567, -0.891054705552
305.56, 0.0112972409127, 8.93050295981, 12.6532697552, -0.890464570913
306.56, 0.0114778635708, 9.62255602404, 12.6740868439, -0.904566173875
307.56, 0.0116983016151, 10.1581656536, 12.7598738484, -0.919953834271
308.56, 0.0118102157106, 10.4481054052, 12.8094180665, -0.930259049717
309.56, 0.0117489052492, 10.5427429529, 12.7904549776, -0.936567586412
310.56, 0.0116186880425, 10.5333909989, 12.7382394733, -0.940642382496
311.56, 0.0120368516293, 10.493395745, 12.8987834706, -0.948803687896
312.56, 0.0134284590041, 10.5237479686, 13.4139612399, -0.947550572223
313.56, 0.015130127482, 10.6152400734, 13.8937287211, -0.943946554507
314.56, 0.0161276819195, 10.659034251, 14.1534948363, -0.943239914192
315.56, 0.0164289702029, 10.636233816, 14.2243901644, -0.943555617018
316.56, 0.0163461092232, 10.5857053349, 14.1983741056, -0.944078723914
317.56, 0.0163342356387, 10.2993454481, 14.1815413579, -0.943391597575
318.56, 0.0162730932825, 9.68518916736, 14.1675878504, -0.926884658063
319.56, 0.0158267209365, 8.99662331821, 14.1152624717, -0.908177227814
320.56, 0.0151729976434, 8.30125884875, 14.0621975238, -0.889885938058
321.56, 0.0144783166896, 7.60372201683, 14.0432173166, -0.872469865304
322.56, 0.0137914807935, 6.89213180519, 14.0734606271, -0.859789671908
323.56, 0.0129980441108, 6.16417348576, 14.1133333562, -0.853111691229
324.56, 0.0121558770989, 5.46473394646, 14.1464742502, -0.86498354154
325.56, 0.0116421803816, 4.93213485108, 14.2320438175, -0.887746348677
326.56, 0.0113409776712, 4.63738113998, 14.2922361997, -0.90771970605
327.56, 0.0111789504834, 4.52826478321, 14.2858688349, -0.921706967133
328.56, 0.0110840900451, 4.52236925961, 14.2404733104, -0.931361605241
329.56, 0.0114037944442, 4.55424167767, 14.382208127, -0.944554362892
330.56, 0.0124449800314, 4.53235120766, 14.8967659953, -0.949325204762
331.56, 0.0134429443212, 4.45301937262, 15.3956951031, -0.948733454162
332.56, 0.0140142715868, 4.41606112582, 15.6699695111, -0.947707250641
333.56, 0.0142814967113, 4.44163137354, 15.74520896, -0.947089922437
334.56, 0.0143269071739, 4.49326670524, 15.7174849786, -0.946781881418
335.56, 0.0149026906541, 4.79301800924, 15.6977473365, -0.948737876939
336.56, 0.0163954594381, 5.41321440602, 15.6793866063, -0.938839580272
337.56, 0.0179236347216, 6.10098903816, 15.6294047071, -0.925944658417
338.56, 0.0194349423037, 6.79574262743, 15.5829211446, -0.913111782445
339.56, 0.0210029383252, 7.49555020552, 15.5711365521, -0.900845185271
340.56, 0.022670710556, 8.21168882387, 15.6046920558, -0.891570268747
341.56, 0.0239619478217, 8.94175360863, 15.6348646243, -0.888415441625
342.56, 0.0247965931272, 9.6382049386, 15.6606382789, -0.901420192064
343.56, 0.0255169527112, 10.1654101328, 15.7425586138, -0.918150654104
344.56, 0.0258424162551, 10.4530180304, 15.7967018804, -0.929453092168
345.56, 0.025685676916, 10.5551520634, 15.7855051507, -0.936254994175
346.56, 0.0253034361655, 10.5561183875, 15.7384083747, -0.940612860693
347.56, 0.0240531655141, 10.3608157214, 15.5625418955, -0.940715846455
348.56, 0.0212926930195, 9.79975165845, 15.1501593638, -0.936345752988
349.56, 0.0183735387703, 9.10725917217, 14.6771912839, -0.925279586253
350.56, 0.0158936100438, 8.44962913886, 14.1895624783, -0.906815641793
351.56, 0.0135929527533, 7.94429482257, 13.6734619467, -0.898150831879
352.56, 0.0121360084388, 7.63623238269, 13.2361865171, -0.912872302945
353.56, 0.0113554966247, 7.54267833847, 12.9435439524, -0.927519448726
354.56, 0.0109820345567, 7.56641867926, 12.7733303147, -0.936305347198
355.56, 0.0108165735335, 7.59474939187, 12.6907554302, -0.941229055102
356.56, 0.0106575626293, 7.4242645328, 12.662288099, -0.947013560564
357.56, 0.010463472735, 6.87635029445, 12.736644099, -0.939876302586
358.56, 0.0103053515106, 6.22178345818, 12.898197694, -0.927843252354
359.56, 0.0100705738753, 5.5426467382, 13.0794091116, -0.914575770944
360.56, 0.00967578812193, 4.8568964373, 13.2163601174, -0.901714074329
361.56, 0.00910630401548, 4.15264783842, 13.2824362659, -0.890126161146
362.56, 0.00841574113354, 3.4447647347, 13.2913556362, -0.884450635916
363.56, 0.00775093756383, 2.75284681842, 13.2545785388, -0.885875605047
364.56, 0.00714416146161, 2.05261571267, 13.2363333132, -0.891975877189
365.56, 0.00666875724798, 1.34451376882, 13.3077605985, -0.903038130407
366.56, 0.00621316819849, 0.659728733918, 13.3839095857, -0.917821625298
367.56, 0.00588362374577, 0.17212730049, 13.4343110763, -0.928075424897
368.56, 0.00577490578276, -0.0414273341452, 13.4953805197, -0.935325066492
369.56, 0.00589635766744, -0.102957663733, 13.7827886139, -0.937484392281
370.56, 0.00627391719984, -0.0712619829536, 14.3872113301, -0.9279962871
371.56, 0.00674333243394, 0.0121743506961, 15.0745399711, -0.915116774768
372.56, 0.00726195648331, 0.0781896341906, 15.7732453973, -0.902080915676
373.56, 0.00775216220914, 0.0937009999407, 16.4812126994, -0.891217753311
374.56, 0.00821611219395, 0.0791751068245, 17.1752265958, -0.895777633276
375.56, 0.00846891685272, 0.0136826229538, 17.7169087464, -0.913692638335
376.56, 0.00854669801284, -0.0616778070307, 18.0299172109, -0.926969786123
377.56, 0.00859475537895, -0.0849438178666, 18.173805895, -0.935412946047
378.56, 0.0086864184919, -0.041631341698, 18.2432512936, -0.944230714274
379.56, 0.0092818113926, 0.343849788062, 18.1929922232, -0.944810149304
380.56, 0.010134397716, 0.933222894122, 17.9425772084, -0.931303208822
381.56, 0.0109433118672, 1.54475761371, 17.5411484321, -0.913203402099
382.56, 0.0115973313124, 2.13859723717, 17.0589671393, -0.893817696591
383.56, 0.0125054344013, 2.7969108202, 16.7023009093, -0.877013992583
384.56, 0.0138265442944, 3.4793780302, 16.5830881869, -0.862951014056
385.56, 0.0158482194018, 4.08623794807, 16.7439442158, -0.850989731336
386.56, 0.0190019136058, 4.59511919007, 17.1641581868, -0.832142851758
387.56, 0.0233232720343, 5.1591744043, 17.6521998465, -0.810586159678
388.56, 0.0304648349455, 5.80896187223, 18.0984265342, -0.805952306417
389.56, 0.0406224462801, 6.52988807881, 18.4585116763, -0.818022631727
390.56, 0.0552819208289, 7.30051011446, 18.717296369, -0.839663733379
391.56, 0.074606647739, 8.10125966909, 18.8726365333, -0.865782942413
392.56, 0.0933226595905, 8.91601941234, 18.9283097488, -0.892569754561
393.56, 0.102621654779, 9.73202806087, 18.8908274229, -0.917564433137
394.56, 0.0930990443933, 10.539446386, 18.7678821464, -0.939497196764
395.56, 0.0737740889183, 11.3308889032, 18.5675287348, -0.957924500644
396.56, 0.0553401655816, 12.1107078028, 18.3102393789, -0.974759206577
397.56, 0.0417629853342, 13.0234253139, 18.1524715325, -0.991487430052
398.56, 0.030883322856, 14.1749662741, 18.1335298043, -1.00051761963
399.56, 0.0227141405716, 15.4718386592, 18.1526841298, -0.999717456035
400.56, 0.016321098998, 16.82949386, 18.1753106405, -0.987804020794
