# Time, Sensor_reading, x, y, z
11.26, 0.00171013661994, -2.12954059345e-05, 5.94087314023e-10, -0.135026862715
11.26, 0.00171013661676, -2.12954059345e-05, 5.94087314023e-10, -0.135026862715
12.26, 0.00171013662816, -2.11154670919e-05, 2.14926095897e-10, -0.135027045574
13.26, 0.00171013662898, -2.10166641674e-05, 7.32473221406e-11, -0.135026070183
14.26, 0.0017101366293, -2.10024711191e-05, 2.47570865125e-11, -0.135025970269
15.26, 0.00171013662841, -2.10262891576e-05, 8.4995103491e-12, -0.135026070111
16.26, 0.00171013662711, -2.1050138405e-05, 2.65223590576e-12, -0.135026089335
17.26, 0.00171013662647, -2.10605415828e-05, 4.32837104314e-13, -0.13502607985
18.26, 0.00171013662646, -2.10603132369e-05, -2.53027270746e-13, -0.135026076946
19.26, 0.00171013662669, -2.10564505539e-05, -2.75419620977e-13, -0.135026077759
20.26, 0.00171013662686, -2.10534821563e-05, -1.10833396407e-13, -0.135026078147
21.26, 0.00171013662692, -2.10525063212e-05, 1.59401635669e-14, -0.135026078089
22.26, 0.0017101366269, -2.10527869197e-05, 5.59541328816e-14, -0.135026078041
23.26, 0.00171013662687, -2.10533981183e-05, 4.19221625754e-14, -0.135026078043
24.26, 0.00171553973101, 0.11184802576, -4.79400144728e-05, -0.144975513905
25.26, 0.00175978833385, 0.858624907065, -0.000484097489638, -0.185064668601
26.26, 0.0018224518907, 1.99299320315, -0.00103569132956, -0.255956841414
27.26, 0.00188836434777, 3.28730039375, -0.00167043333059, -0.34809172644
28.26, 0.00194912253149, 4.64756883612, -0.00239005004819, -0.454389903199
29.26, 0.00199758669224, 6.0354015389, -0.00317010488994, -0.569623444803
30.26, 0.00203727774734, 7.43495362273, -0.00398723630838, -0.689884932228
31.26, 0.00205933286576, 8.83956929245, -0.00482471131168, -0.812267124959
32.26, 0.00206477380204, 10.2463861833, -0.00567212776544, -0.934880269698
33.26, 0.00205329962603, 11.6532854482, -0.00650046907711, -1.03957560583
34.26, 0.00202562554005, 13.0577862035, -0.00719449460378, -1.08940986429
